Day,Date,Time,DateAndTime,Entry,is_weekend,rain_class,rain_amount,rain_desc
Tuesday,8/9/2022,10:00,08.09.2022 10.00.00,2205,0,2,0.5,Light Rain
Tuesday,8/9/2022,11:00,08.09.2022 11.00.00,2017,0,2,0.5,Light Rain
Tuesday,8/9/2022,12:00,08.09.2022 12.00.00,1917,0,2,0.5,Light Rain
Tuesday,8/9/2022,13:00,08.09.2022 13.00.00,1979,0,2,0.5,Light Rain
Tuesday,8/9/2022,14:00,08.09.2022 14.00.00,2092,0,2,0.5,Light Rain
Tuesday,8/9/2022,15:00,08.09.2022 15.00.00,2055,0,2,0.5,Light Rain
Tuesday,8/9/2022,16:00,08.09.2022 16.00.00,2236,0,2,0.5,Light Rain
Tuesday,8/9/2022,17:00,08.09.2022 17.00.00,3079,0,2,0.5,Light Rain
Tuesday,8/9/2022,18:00,08.09.2022 18.00.00,2699,0,2,0.5,Light Rain
Tuesday,8/9/2022,19:00,08.09.2022 19.00.00,2391,0,2,0.5,Light Rain
Tuesday,8/9/2022,20:00,08.09.2022 20.00.00,1851,0,2,0.5,Light Rain
Tuesday,8/9/2022,21:00,08.09.2022 21.00.00,1222,0,2,0.5,Light Rain
Tuesday,8/9/2022,22:00,08.09.2022 22.00.00,58,0,2,0.5,Light Rain
Tuesday,8/9/2022,23:00,08.09.2022 23.00.00,0,0,2,0.5,Light Rain
Wednesday,8/10/2022,4:00,08.10.2022 04.00.00,0,0,2,0.5,Light Rain
Wednesday,8/10/2022,5:00,08.10.2022 05.00.00,1721,0,2,0.5,Light Rain
Wednesday,8/10/2022,6:00,08.10.2022 06.00.00,3208,0,2,0.5,Light Rain
Wednesday,8/10/2022,7:00,08.10.2022 07.00.00,3815,0,2,0.5,Light Rain
Wednesday,8/10/2022,8:00,08.10.2022 08.00.00,3035,0,2,0.5,Light Rain
Wednesday,8/10/2022,9:00,08.10.2022 09.00.00,2498,0,2,0.5,Light Rain
Wednesday,8/10/2022,10:00,08.10.2022 10.00.00,2247,0,2,0.5,Light Rain
Wednesday,8/10/2022,11:00,08.10.2022 11.00.00,2237,0,2,0.5,Light Rain
Wednesday,8/10/2022,12:00,08.10.2022 12.00.00,2189,0,2,0.5,Light Rain
Wednesday,8/10/2022,13:00,08.10.2022 13.00.00,1991,0,2,0.5,Light Rain
Wednesday,8/10/2022,14:00,08.10.2022 14.00.00,1856,0,2,0.5,Light Rain
Wednesday,8/10/2022,15:00,08.10.2022 15.00.00,2270,0,2,0.5,Light Rain
Wednesday,8/10/2022,16:00,08.10.2022 16.00.00,2315,0,2,0.5,Light Rain
Wednesday,8/10/2022,17:00,08.10.2022 17.00.00,3044,0,2,0.5,Light Rain
Wednesday,8/10/2022,18:00,08.10.2022 18.00.00,2983,0,2,0.5,Light Rain
Wednesday,8/10/2022,19:00,08.10.2022 19.00.00,2544,0,2,0.5,Light Rain
Wednesday,8/10/2022,20:00,08.10.2022 20.00.00,1963,0,2,0.5,Light Rain
Wednesday,8/10/2022,21:00,08.10.2022 21.00.00,1208,0,2,0.5,Light Rain
Wednesday,8/10/2022,22:00,08.10.2022 22.00.00,69,0,2,0.5,Light Rain
Wednesday,8/10/2022,23:00,08.10.2022 23.00.00,0,0,2,0.5,Light Rain
Thursday,8/11/2022,4:00,08.11.2022 04.00.00,0,0,0,0,No Rain
Thursday,8/11/2022,5:00,08.11.2022 05.00.00,1626,0,0,0,No Rain
Thursday,8/11/2022,6:00,08.11.2022 06.00.00,3264,0,0,0,No Rain
Thursday,8/11/2022,7:00,08.11.2022 07.00.00,3882,0,0,0,No Rain
Thursday,8/11/2022,8:00,08.11.2022 08.00.00,3081,0,0,0,No Rain
Thursday,8/11/2022,9:00,08.11.2022 09.00.00,2533,0,0,0,No Rain
Thursday,8/11/2022,10:00,08.11.2022 10.00.00,2050,0,0,0,No Rain
Thursday,8/11/2022,11:00,08.11.2022 11.00.00,2113,0,0,0,No Rain
Thursday,8/11/2022,12:00,08.11.2022 12.00.00,2001,0,0,0,No Rain
Thursday,8/11/2022,13:00,08.11.2022 13.00.00,1923,0,0,0,No Rain
Thursday,8/11/2022,14:00,08.11.2022 14.00.00,2062,0,0,0,No Rain
Thursday,8/11/2022,15:00,08.11.2022 15.00.00,1926,0,0,0,No Rain
Thursday,8/11/2022,16:00,08.11.2022 16.00.00,2327,0,0,0,No Rain
Thursday,8/11/2022,17:00,08.11.2022 17.00.00,2790,0,0,0,No Rain
Thursday,8/11/2022,18:00,08.11.2022 18.00.00,2761,0,0,0,No Rain
Thursday,8/11/2022,19:00,08.11.2022 19.00.00,2638,0,0,0,No Rain
Thursday,8/11/2022,20:00,08.11.2022 20.00.00,1905,0,0,0,No Rain
Thursday,8/11/2022,21:00,08.11.2022 21.00.00,1301,0,0,0,No Rain
Thursday,8/11/2022,22:00,08.11.2022 22.00.00,59,0,0,0,No Rain
Thursday,8/11/2022,23:00,08.11.2022 23.00.00,0,0,0,0,No Rain
Friday,8/12/2022,4:00,08.12.2022 04.00.00,0,0,2,4.6,Light Rain
Friday,8/12/2022,5:00,08.12.2022 05.00.00,1663,0,2,4.6,Light Rain
Friday,8/12/2022,6:00,08.12.2022 06.00.00,2910,0,2,4.6,Light Rain
Friday,8/12/2022,7:00,08.12.2022 07.00.00,3652,0,2,4.6,Light Rain
Friday,8/12/2022,8:00,08.12.2022 08.00.00,2877,0,2,4.6,Light Rain
Friday,8/12/2022,9:00,08.12.2022 09.00.00,2513,0,2,4.6,Light Rain
Friday,8/12/2022,10:00,08.12.2022 10.00.00,2131,0,2,4.6,Light Rain
Friday,8/12/2022,11:00,08.12.2022 11.00.00,2223,0,2,4.6,Light Rain
Friday,8/12/2022,12:00,08.12.2022 12.00.00,2337,0,2,4.6,Light Rain
Friday,8/12/2022,13:00,08.12.2022 13.00.00,2202,0,2,4.6,Light Rain
Friday,8/12/2022,14:00,08.12.2022 14.00.00,2012,0,2,4.6,Light Rain
Friday,8/12/2022,15:00,08.12.2022 15.00.00,2138,0,2,4.6,Light Rain
Friday,8/12/2022,16:00,08.12.2022 16.00.00,2499,0,2,4.6,Light Rain
Friday,8/12/2022,17:00,08.12.2022 17.00.00,3031,0,2,4.6,Light Rain
Friday,8/12/2022,18:00,08.12.2022 18.00.00,2982,0,2,4.6,Light Rain
Friday,8/12/2022,19:00,08.12.2022 19.00.00,2667,0,2,4.6,Light Rain
Friday,8/12/2022,20:00,08.12.2022 20.00.00,2099,0,2,4.6,Light Rain
Friday,8/12/2022,21:00,08.12.2022 21.00.00,1338,0,2,4.6,Light Rain
Friday,8/12/2022,22:00,08.12.2022 22.00.00,70,0,2,4.6,Light Rain
Friday,8/12/2022,23:00,08.12.2022 23.00.00,0,0,2,4.6,Light Rain
Saturday,8/13/2022,4:00,08.13.2022 04.00.00,0,1,4,41.5,Heavy Rain
Saturday,8/13/2022,5:00,08.13.2022 05.00.00,1015,1,4,41.5,Heavy Rain
Saturday,8/13/2022,6:00,08.13.2022 06.00.00,1693,1,4,41.5,Heavy Rain
Saturday,8/13/2022,7:00,08.13.2022 07.00.00,1990,1,4,41.5,Heavy Rain
Saturday,8/13/2022,8:00,08.13.2022 08.00.00,1908,1,4,41.5,Heavy Rain
Saturday,8/13/2022,9:00,08.13.2022 09.00.00,2015,1,4,41.5,Heavy Rain
Saturday,8/13/2022,10:00,08.13.2022 10.00.00,1855,1,4,41.5,Heavy Rain
Saturday,8/13/2022,11:00,08.13.2022 11.00.00,1898,1,4,41.5,Heavy Rain
Saturday,8/13/2022,12:00,08.13.2022 12.00.00,2015,1,4,41.5,Heavy Rain
Saturday,8/13/2022,13:00,08.13.2022 13.00.00,1978,1,4,41.5,Heavy Rain
Saturday,8/13/2022,14:00,08.13.2022 14.00.00,2082,1,4,41.5,Heavy Rain
Saturday,8/13/2022,15:00,08.13.2022 15.00.00,2153,1,4,41.5,Heavy Rain
Saturday,8/13/2022,16:00,08.13.2022 16.00.00,2505,1,4,41.5,Heavy Rain
Saturday,8/13/2022,17:00,08.13.2022 17.00.00,2712,1,4,41.5,Heavy Rain
Saturday,8/13/2022,18:00,08.13.2022 18.00.00,2766,1,4,41.5,Heavy Rain
Saturday,8/13/2022,19:00,08.13.2022 19.00.00,2864,1,4,41.5,Heavy Rain
Saturday,8/13/2022,20:00,08.13.2022 20.00.00,2115,1,4,41.5,Heavy Rain
Saturday,8/13/2022,21:00,08.13.2022 21.00.00,1121,1,4,41.5,Heavy Rain
Saturday,8/13/2022,22:00,08.13.2022 22.00.00,40,1,4,41.5,Heavy Rain
Saturday,8/13/2022,23:00,08.13.2022 23.00.00,0,1,4,41.5,Heavy Rain
Sunday,8/14/2022,4:00,08.14.2022 04.00.00,0,1,2,4.6,Light Rain
Sunday,8/14/2022,5:00,08.14.2022 05.00.00,703,1,2,4.6,Light Rain
Sunday,8/14/2022,6:00,08.14.2022 06.00.00,1041,1,2,4.6,Light Rain
Sunday,8/14/2022,7:00,08.14.2022 07.00.00,1228,1,2,4.6,Light Rain
Sunday,8/14/2022,8:00,08.14.2022 08.00.00,1575,1,2,4.6,Light Rain
Sunday,8/14/2022,9:00,08.14.2022 09.00.00,1737,1,2,4.6,Light Rain
Sunday,8/14/2022,10:00,08.14.2022 10.00.00,1666,1,2,4.6,Light Rain
Sunday,8/14/2022,11:00,08.14.2022 11.00.00,1987,1,2,4.6,Light Rain
Sunday,8/14/2022,12:00,08.14.2022 12.00.00,1951,1,2,4.6,Light Rain
Sunday,8/14/2022,13:00,08.14.2022 13.00.00,2023,1,2,4.6,Light Rain
Sunday,8/14/2022,14:00,08.14.2022 14.00.00,2119,1,2,4.6,Light Rain
Sunday,8/14/2022,15:00,08.14.2022 15.00.00,2182,1,2,4.6,Light Rain
Sunday,8/14/2022,16:00,08.14.2022 16.00.00,2453,1,2,4.6,Light Rain
Sunday,8/14/2022,17:00,08.14.2022 17.00.00,2318,1,2,4.6,Light Rain
Sunday,8/14/2022,18:00,08.14.2022 18.00.00,2449,1,2,4.6,Light Rain
Sunday,8/14/2022,19:00,08.14.2022 19.00.00,2437,1,2,4.6,Light Rain
Sunday,8/14/2022,20:00,08.14.2022 20.00.00,1991,1,2,4.6,Light Rain
Sunday,8/14/2022,21:00,08.14.2022 21.00.00,1373,1,2,4.6,Light Rain
Sunday,8/14/2022,22:00,08.14.2022 22.00.00,82,1,2,4.6,Light Rain
Sunday,8/14/2022,23:00,08.14.2022 23.00.00,0,1,2,4.6,Light Rain
Monday,8/15/2022,4:00,08.15.2022 04.00.00,0,0,3,24.5,Moderate Rain
Monday,8/15/2022,5:00,08.15.2022 05.00.00,2237,0,3,24.5,Moderate Rain
Monday,8/15/2022,6:00,08.15.2022 06.00.00,3400,0,3,24.5,Moderate Rain
Monday,8/15/2022,7:00,08.15.2022 07.00.00,3834,0,3,24.5,Moderate Rain
Monday,8/15/2022,8:00,08.15.2022 08.00.00,3668,0,3,24.5,Moderate Rain
Monday,8/15/2022,9:00,08.15.2022 09.00.00,2721,0,3,24.5,Moderate Rain
Monday,8/15/2022,10:00,08.15.2022 10.00.00,2221,0,3,24.5,Moderate Rain
Monday,8/15/2022,11:00,08.15.2022 11.00.00,2321,0,3,24.5,Moderate Rain
Monday,8/15/2022,12:00,08.15.2022 12.00.00,2110,0,3,24.5,Moderate Rain
Monday,8/15/2022,13:00,08.15.2022 13.00.00,2008,0,3,24.5,Moderate Rain
Monday,8/15/2022,14:00,08.15.2022 14.00.00,2046,0,3,24.5,Moderate Rain
Monday,8/15/2022,15:00,08.15.2022 15.00.00,2251,0,3,24.5,Moderate Rain
Monday,8/15/2022,16:00,08.15.2022 16.00.00,2760,0,3,24.5,Moderate Rain
Monday,8/15/2022,17:00,08.15.2022 17.00.00,3134,0,3,24.5,Moderate Rain
Monday,8/15/2022,18:00,08.15.2022 18.00.00,2990,0,3,24.5,Moderate Rain
Monday,8/15/2022,19:00,08.15.2022 19.00.00,2439,0,3,24.5,Moderate Rain
Monday,8/15/2022,20:00,08.15.2022 20.00.00,1781,0,3,24.5,Moderate Rain
Monday,8/15/2022,21:00,08.15.2022 21.00.00,1218,0,3,24.5,Moderate Rain
Monday,8/15/2022,22:00,08.15.2022 22.00.00,55,0,3,24.5,Moderate Rain
Monday,8/15/2022,23:00,08.15.2022 23.00.00,0,0,3,24.5,Moderate Rain
Tuesday,8/16/2022,4:00,08.16.2022 04.00.00,0,0,0,0,No Rain
Tuesday,8/16/2022,5:00,08.16.2022 05.00.00,1937,0,0,0,No Rain
Tuesday,8/16/2022,6:00,08.16.2022 06.00.00,3093,0,0,0,No Rain
Tuesday,8/16/2022,7:00,08.16.2022 07.00.00,4009,0,0,0,No Rain
Tuesday,8/16/2022,8:00,08.16.2022 08.00.00,3296,0,0,0,No Rain
Tuesday,8/16/2022,9:00,08.16.2022 09.00.00,2576,0,0,0,No Rain
Tuesday,8/16/2022,10:00,08.16.2022 10.00.00,2199,0,0,0,No Rain
Tuesday,8/16/2022,11:00,08.16.2022 11.00.00,2102,0,0,0,No Rain
Tuesday,8/16/2022,12:00,08.16.2022 12.00.00,2192,0,0,0,No Rain
Tuesday,8/16/2022,13:00,08.16.2022 13.00.00,2259,0,0,0,No Rain
Tuesday,8/16/2022,14:00,08.16.2022 14.00.00,2123,0,0,0,No Rain
Tuesday,8/16/2022,15:00,08.16.2022 15.00.00,2073,0,0,0,No Rain
Tuesday,8/16/2022,16:00,08.16.2022 16.00.00,2530,0,0,0,No Rain
Tuesday,8/16/2022,17:00,08.16.2022 17.00.00,3208,0,0,0,No Rain
Tuesday,8/16/2022,18:00,08.16.2022 18.00.00,3125,0,0,0,No Rain
Tuesday,8/16/2022,19:00,08.16.2022 19.00.00,2643,0,0,0,No Rain
Tuesday,8/16/2022,20:00,08.16.2022 20.00.00,1911,0,0,0,No Rain
Tuesday,8/16/2022,21:00,08.16.2022 21.00.00,1463,0,0,0,No Rain
Tuesday,8/16/2022,22:00,08.16.2022 22.00.00,75,0,0,0,No Rain
Tuesday,8/16/2022,23:00,08.16.2022 23.00.00,0,0,0,0,No Rain
Wednesday,8/17/2022,4:00,08.17.2022 04.00.00,0,0,2,2.1,Light Rain
Wednesday,8/17/2022,5:00,08.17.2022 05.00.00,1764,0,2,2.1,Light Rain
Wednesday,8/17/2022,6:00,08.17.2022 06.00.00,2981,0,2,2.1,Light Rain
Wednesday,8/17/2022,7:00,08.17.2022 07.00.00,3982,0,2,2.1,Light Rain
Wednesday,8/17/2022,8:00,08.17.2022 08.00.00,3212,0,2,2.1,Light Rain
Wednesday,8/17/2022,9:00,08.17.2022 09.00.00,2448,0,2,2.1,Light Rain
Wednesday,8/17/2022,10:00,08.17.2022 10.00.00,2189,0,2,2.1,Light Rain
Wednesday,8/17/2022,11:00,08.17.2022 11.00.00,2202,0,2,2.1,Light Rain
Wednesday,8/17/2022,12:00,08.17.2022 12.00.00,2109,0,2,2.1,Light Rain
Wednesday,8/17/2022,13:00,08.17.2022 13.00.00,2176,0,2,2.1,Light Rain
Wednesday,8/17/2022,14:00,08.17.2022 14.00.00,2120,0,2,2.1,Light Rain
Wednesday,8/17/2022,15:00,08.17.2022 15.00.00,2263,0,2,2.1,Light Rain
Wednesday,8/17/2022,16:00,08.17.2022 16.00.00,2517,0,2,2.1,Light Rain
Wednesday,8/17/2022,17:00,08.17.2022 17.00.00,3144,0,2,2.1,Light Rain
Wednesday,8/17/2022,18:00,08.17.2022 18.00.00,2927,0,2,2.1,Light Rain
Wednesday,8/17/2022,19:00,08.17.2022 19.00.00,2658,0,2,2.1,Light Rain
Wednesday,8/17/2022,20:00,08.17.2022 20.00.00,1862,0,2,2.1,Light Rain
Wednesday,8/17/2022,21:00,08.17.2022 21.00.00,1246,0,2,2.1,Light Rain
Wednesday,8/17/2022,22:00,08.17.2022 22.00.00,79,0,2,2.1,Light Rain
Wednesday,8/17/2022,23:00,08.17.2022 23.00.00,0,0,2,2.1,Light Rain
Thursday,8/18/2022,4:00,08.18.2022 04.00.00,0,0,2,3,Light Rain
Thursday,8/18/2022,5:00,08.18.2022 05.00.00,1717,0,2,3,Light Rain
Thursday,8/18/2022,6:00,08.18.2022 06.00.00,3300,0,2,3,Light Rain
Thursday,8/18/2022,7:00,08.18.2022 07.00.00,3883,0,2,3,Light Rain
Thursday,8/18/2022,8:00,08.18.2022 08.00.00,3075,0,2,3,Light Rain
Thursday,8/18/2022,9:00,08.18.2022 09.00.00,2512,0,2,3,Light Rain
Thursday,8/18/2022,10:00,08.18.2022 10.00.00,2151,0,2,3,Light Rain
Thursday,8/18/2022,11:00,08.18.2022 11.00.00,2093,0,2,3,Light Rain
Thursday,8/18/2022,12:00,08.18.2022 12.00.00,2044,0,2,3,Light Rain
Thursday,8/18/2022,13:00,08.18.2022 13.00.00,1869,0,2,3,Light Rain
Thursday,8/18/2022,14:00,08.18.2022 14.00.00,2048,0,2,3,Light Rain
Thursday,8/18/2022,15:00,08.18.2022 15.00.00,2041,0,2,3,Light Rain
Thursday,8/18/2022,16:00,08.18.2022 16.00.00,2257,0,2,3,Light Rain
Thursday,8/18/2022,17:00,08.18.2022 17.00.00,2974,0,2,3,Light Rain
Thursday,8/18/2022,18:00,08.18.2022 18.00.00,2975,0,2,3,Light Rain
Thursday,8/18/2022,19:00,08.18.2022 19.00.00,2597,0,2,3,Light Rain
Thursday,8/18/2022,20:00,08.18.2022 20.00.00,1952,0,2,3,Light Rain
Thursday,8/18/2022,21:00,08.18.2022 21.00.00,1214,0,2,3,Light Rain
Thursday,8/18/2022,22:00,08.18.2022 22.00.00,51,0,2,3,Light Rain
Thursday,8/18/2022,23:00,08.18.2022 23.00.00,0,0,2,3,Light Rain
Friday,8/19/2022,4:00,08.19.2022 04.00.00,0,0,0,0,No Rain
Friday,8/19/2022,5:00,08.19.2022 05.00.00,1497,0,0,0,No Rain
Friday,8/19/2022,6:00,08.19.2022 06.00.00,2778,0,0,0,No Rain
Friday,8/19/2022,7:00,08.19.2022 07.00.00,3429,0,0,0,No Rain
Friday,8/19/2022,8:00,08.19.2022 08.00.00,2729,0,0,0,No Rain
Friday,8/19/2022,9:00,08.19.2022 09.00.00,2469,0,0,0,No Rain
Friday,8/19/2022,10:00,08.19.2022 10.00.00,2146,0,0,0,No Rain
Friday,8/19/2022,11:00,08.19.2022 11.00.00,2120,0,0,0,No Rain
Friday,8/19/2022,12:00,08.19.2022 12.00.00,2212,0,0,0,No Rain
Friday,8/19/2022,13:00,08.19.2022 13.00.00,2205,0,0,0,No Rain
Friday,8/19/2022,14:00,08.19.2022 14.00.00,2108,0,0,0,No Rain
Friday,8/19/2022,15:00,08.19.2022 15.00.00,2236,0,0,0,No Rain
Friday,8/19/2022,16:00,08.19.2022 16.00.00,2672,0,0,0,No Rain
Friday,8/19/2022,17:00,08.19.2022 17.00.00,3048,0,0,0,No Rain
Friday,8/19/2022,18:00,08.19.2022 18.00.00,3374,0,0,0,No Rain
Friday,8/19/2022,19:00,08.19.2022 19.00.00,2655,0,0,0,No Rain
Friday,8/19/2022,20:00,08.19.2022 20.00.00,1988,0,0,0,No Rain
Friday,8/19/2022,21:00,08.19.2022 21.00.00,1398,0,0,0,No Rain
Friday,8/19/2022,22:00,08.19.2022 22.00.00,31,0,0,0,No Rain
Friday,8/19/2022,23:00,08.19.2022 23.00.00,0,0,0,0,No Rain
Saturday,8/20/2022,4:00,08.20.2022 04.00.00,0,1,0,0,No Rain
Saturday,8/20/2022,5:00,08.20.2022 05.00.00,1027,1,0,0,No Rain
Saturday,8/20/2022,6:00,08.20.2022 06.00.00,1800,1,0,0,No Rain
Saturday,8/20/2022,7:00,08.20.2022 07.00.00,1940,1,0,0,No Rain
Saturday,8/20/2022,8:00,08.20.2022 08.00.00,1893,1,0,0,No Rain
Saturday,8/20/2022,9:00,08.20.2022 09.00.00,1901,1,0,0,No Rain
Saturday,8/20/2022,10:00,08.20.2022 10.00.00,1961,1,0,0,No Rain
Saturday,8/20/2022,11:00,08.20.2022 11.00.00,1918,1,0,0,No Rain
Saturday,8/20/2022,12:00,08.20.2022 12.00.00,2096,1,0,0,No Rain
Saturday,8/20/2022,13:00,08.20.2022 13.00.00,2058,1,0,0,No Rain
Saturday,8/20/2022,14:00,08.20.2022 14.00.00,2197,1,0,0,No Rain
Saturday,8/20/2022,15:00,08.20.2022 15.00.00,2378,1,0,0,No Rain
Saturday,8/20/2022,16:00,08.20.2022 16.00.00,2610,1,0,0,No Rain
Saturday,8/20/2022,17:00,08.20.2022 17.00.00,2642,1,0,0,No Rain
Saturday,8/20/2022,18:00,08.20.2022 18.00.00,3090,1,0,0,No Rain
Saturday,8/20/2022,19:00,08.20.2022 19.00.00,2865,1,0,0,No Rain
Saturday,8/20/2022,20:00,08.20.2022 20.00.00,2417,1,0,0,No Rain
Saturday,8/20/2022,21:00,08.20.2022 21.00.00,1693,1,0,0,No Rain
Saturday,8/20/2022,22:00,08.20.2022 22.00.00,51,1,0,0,No Rain
Saturday,8/20/2022,23:00,08.20.2022 23.00.00,0,1,0,0,No Rain
Sunday,8/21/2022,4:00,08.21.2022 04.00.00,0,1,0,0,No Rain
Sunday,8/21/2022,5:00,08.21.2022 05.00.00,733,1,0,0,No Rain
Sunday,8/21/2022,6:00,08.21.2022 06.00.00,1076,1,0,0,No Rain
Sunday,8/21/2022,7:00,08.21.2022 07.00.00,1288,1,0,0,No Rain
Sunday,8/21/2022,8:00,08.21.2022 08.00.00,1584,1,0,0,No Rain
Sunday,8/21/2022,9:00,08.21.2022 09.00.00,1914,1,0,0,No Rain
Sunday,8/21/2022,10:00,08.21.2022 10.00.00,1929,1,0,0,No Rain
Sunday,8/21/2022,11:00,08.21.2022 11.00.00,2082,1,0,0,No Rain
Sunday,8/21/2022,12:00,08.21.2022 12.00.00,2121,1,0,0,No Rain
Sunday,8/21/2022,13:00,08.21.2022 13.00.00,2083,1,0,0,No Rain
Sunday,8/21/2022,14:00,08.21.2022 14.00.00,2278,1,0,0,No Rain
Sunday,8/21/2022,15:00,08.21.2022 15.00.00,2278,1,0,0,No Rain
Sunday,8/21/2022,16:00,08.21.2022 16.00.00,2472,1,0,0,No Rain
Sunday,8/21/2022,17:00,08.21.2022 17.00.00,2834,1,0,0,No Rain
Sunday,8/21/2022,18:00,08.21.2022 18.00.00,2394,1,0,0,No Rain
Sunday,8/21/2022,19:00,08.21.2022 19.00.00,2143,1,0,0,No Rain
Sunday,8/21/2022,20:00,08.21.2022 20.00.00,1677,1,0,0,No Rain
Sunday,8/21/2022,21:00,08.21.2022 21.00.00,1164,1,0,0,No Rain
Sunday,8/21/2022,22:00,08.21.2022 22.00.00,33,1,0,0,No Rain
Sunday,8/21/2022,23:00,08.21.2022 23.00.00,0,1,0,0,No Rain
Monday,8/22/2022,4:00,08.22.2022 04.00.00,0,0,2,4.5,Light Rain
Monday,8/22/2022,5:00,08.22.2022 05.00.00,2526,0,2,4.5,Light Rain
Monday,8/22/2022,6:00,08.22.2022 06.00.00,3246,0,2,4.5,Light Rain
Monday,8/22/2022,7:00,08.22.2022 07.00.00,3815,0,2,4.5,Light Rain
Monday,8/22/2022,8:00,08.22.2022 08.00.00,3132,0,2,4.5,Light Rain
Monday,8/22/2022,9:00,08.22.2022 09.00.00,2498,0,2,4.5,Light Rain
Monday,8/22/2022,10:00,08.22.2022 10.00.00,2094,0,2,4.5,Light Rain
Monday,8/22/2022,11:00,08.22.2022 11.00.00,2096,0,2,4.5,Light Rain
Monday,8/22/2022,12:00,08.22.2022 12.00.00,2062,0,2,4.5,Light Rain
Monday,8/22/2022,13:00,08.22.2022 13.00.00,1956,0,2,4.5,Light Rain
Monday,8/22/2022,14:00,08.22.2022 14.00.00,1989,0,2,4.5,Light Rain
Monday,8/22/2022,15:00,08.22.2022 15.00.00,2068,0,2,4.5,Light Rain
Monday,8/22/2022,16:00,08.22.2022 16.00.00,2356,0,2,4.5,Light Rain
Monday,8/22/2022,17:00,08.22.2022 17.00.00,2959,0,2,4.5,Light Rain
Monday,8/22/2022,18:00,08.22.2022 18.00.00,2677,0,2,4.5,Light Rain
Monday,8/22/2022,19:00,08.22.2022 19.00.00,2220,0,2,4.5,Light Rain
Monday,8/22/2022,20:00,08.22.2022 20.00.00,1546,0,2,4.5,Light Rain
Monday,8/22/2022,21:00,08.22.2022 21.00.00,1056,0,2,4.5,Light Rain
Monday,8/22/2022,22:00,08.22.2022 22.00.00,54,0,2,4.5,Light Rain
Monday,8/22/2022,23:00,08.22.2022 23.00.00,0,0,2,4.5,Light Rain
Tuesday,8/23/2022,4:00,08.23.2022 04.00.00,0,0,3,24,Moderate Rain
Tuesday,8/23/2022,5:00,08.23.2022 05.00.00,1842,0,3,24,Moderate Rain
Tuesday,8/23/2022,6:00,08.23.2022 06.00.00,2952,0,3,24,Moderate Rain
Tuesday,8/23/2022,7:00,08.23.2022 07.00.00,3516,0,3,24,Moderate Rain
Tuesday,8/23/2022,8:00,08.23.2022 08.00.00,3287,0,3,24,Moderate Rain
Tuesday,8/23/2022,9:00,08.23.2022 09.00.00,2391,0,3,24,Moderate Rain
Tuesday,8/23/2022,10:00,08.23.2022 10.00.00,1911,0,3,24,Moderate Rain
Tuesday,8/23/2022,11:00,08.23.2022 11.00.00,1776,0,3,24,Moderate Rain
Tuesday,8/23/2022,12:00,08.23.2022 12.00.00,1785,0,3,24,Moderate Rain
Tuesday,8/23/2022,13:00,08.23.2022 13.00.00,1760,0,3,24,Moderate Rain
Tuesday,8/23/2022,14:00,08.23.2022 14.00.00,1808,0,3,24,Moderate Rain
Tuesday,8/23/2022,15:00,08.23.2022 15.00.00,2094,0,3,24,Moderate Rain
Tuesday,8/23/2022,16:00,08.23.2022 16.00.00,2127,0,3,24,Moderate Rain
Tuesday,8/23/2022,17:00,08.23.2022 17.00.00,2483,0,3,24,Moderate Rain
Tuesday,8/23/2022,18:00,08.23.2022 18.00.00,2403,0,3,24,Moderate Rain
Tuesday,8/23/2022,19:00,08.23.2022 19.00.00,1992,0,3,24,Moderate Rain
Tuesday,8/23/2022,20:00,08.23.2022 20.00.00,1414,0,3,24,Moderate Rain
Tuesday,8/23/2022,21:00,08.23.2022 21.00.00,974,0,3,24,Moderate Rain
Tuesday,8/23/2022,22:00,08.23.2022 22.00.00,55,0,3,24,Moderate Rain
Tuesday,8/23/2022,23:00,08.23.2022 23.00.00,0,0,3,24,Moderate Rain
Wednesday,8/24/2022,4:00,08.24.2022 04.00.00,0,0,2,0.2,Light Rain
Wednesday,8/24/2022,5:00,08.24.2022 05.00.00,1490,0,2,0.2,Light Rain
Wednesday,8/24/2022,6:00,08.24.2022 06.00.00,2546,0,2,0.2,Light Rain
Wednesday,8/24/2022,7:00,08.24.2022 07.00.00,3005,0,2,0.2,Light Rain
Wednesday,8/24/2022,8:00,08.24.2022 08.00.00,2437,0,2,0.2,Light Rain
Wednesday,8/24/2022,9:00,08.24.2022 09.00.00,1965,0,2,0.2,Light Rain
Wednesday,8/24/2022,10:00,08.24.2022 10.00.00,1669,0,2,0.2,Light Rain
Wednesday,8/24/2022,11:00,08.24.2022 11.00.00,1767,0,2,0.2,Light Rain
Wednesday,8/24/2022,12:00,08.24.2022 12.00.00,1665,0,2,0.2,Light Rain
Wednesday,8/24/2022,13:00,08.24.2022 13.00.00,1623,0,2,0.2,Light Rain
Wednesday,8/24/2022,14:00,08.24.2022 14.00.00,1590,0,2,0.2,Light Rain
Wednesday,8/24/2022,15:00,08.24.2022 15.00.00,1796,0,2,0.2,Light Rain
Wednesday,8/24/2022,16:00,08.24.2022 16.00.00,1879,0,2,0.2,Light Rain
Wednesday,8/24/2022,17:00,08.24.2022 17.00.00,2391,0,2,0.2,Light Rain
Wednesday,8/24/2022,18:00,08.24.2022 18.00.00,2382,0,2,0.2,Light Rain
