Day,Date,Time,DateAndTime,Entry,is_weekend,rain_class,rain_amount,rain_desc
Thursday,7/6/2023,21:00,06.07.2023 21.00.00,1790,0,0,0,No Rain
Thursday,7/6/2023,22:00,06.07.2023 22.00.00,63,0,0,0,No Rain
Thursday,7/6/2023,23:00,06.07.2023 23.00.00,0,0,0,0,No Rain
Friday,7/7/2023,4:00,07.07.2023 04.00.00,0,0,0,0,No Rain
Friday,7/7/2023,5:00,07.07.2023 05.00.00,2622,0,0,0,No Rain
Friday,7/7/2023,6:00,07.07.2023 06.00.00,4040,0,0,0,No Rain
Friday,7/7/2023,7:00,07.07.2023 07.00.00,5259,0,0,0,No Rain
Friday,7/7/2023,8:00,07.07.2023 08.00.00,4252,0,0,0,No Rain
Friday,7/7/2023,9:00,07.07.2023 09.00.00,3303,0,0,0,No Rain
Friday,7/7/2023,10:00,07.07.2023 10.00.00,2818,0,0,0,No Rain
Friday,7/7/2023,11:00,07.07.2023 11.00.00,2652,0,0,0,No Rain
Friday,7/7/2023,12:00,07.07.2023 12.00.00,2735,0,0,0,No Rain
Friday,7/7/2023,13:00,07.07.2023 13.00.00,2733,0,0,0,No Rain
Friday,7/7/2023,14:00,07.07.2023 14.00.00,2505,0,0,0,No Rain
Friday,7/7/2023,15:00,07.07.2023 15.00.00,2863,0,0,0,No Rain
Friday,7/7/2023,16:00,07.07.2023 16.00.00,3337,0,0,0,No Rain
Friday,7/7/2023,17:00,07.07.2023 17.00.00,3923,0,0,0,No Rain
Friday,7/7/2023,18:00,07.07.2023 18.00.00,3675,0,0,0,No Rain
Friday,7/7/2023,19:00,07.07.2023 19.00.00,3615,0,0,0,No Rain
Friday,7/7/2023,20:00,07.07.2023 20.00.00,2994,0,0,0,No Rain
Friday,7/7/2023,21:00,07.07.2023 21.00.00,2129,0,0,0,No Rain
Friday,7/7/2023,22:00,07.07.2023 22.00.00,121,0,0,0,No Rain
Friday,7/7/2023,23:00,07.07.2023 23.00.00,0,0,0,0,No Rain
Saturday,7/8/2023,4:00,08.07.2023 04.00.00,0,1,1,-1,Trace Rain
Saturday,7/8/2023,5:00,08.07.2023 05.00.00,1736,1,1,-1,Trace Rain
Saturday,7/8/2023,6:00,08.07.2023 06.00.00,2424,1,1,-1,Trace Rain
Saturday,7/8/2023,7:00,08.07.2023 07.00.00,2743,1,1,-1,Trace Rain
Saturday,7/8/2023,8:00,08.07.2023 08.00.00,2670,1,1,-1,Trace Rain
Saturday,7/8/2023,9:00,08.07.2023 09.00.00,2738,1,1,-1,Trace Rain
Saturday,7/8/2023,10:00,08.07.2023 10.00.00,2529,1,1,-1,Trace Rain
Saturday,7/8/2023,11:00,08.07.2023 11.00.00,2442,1,1,-1,Trace Rain
Saturday,7/8/2023,12:00,08.07.2023 12.00.00,2558,1,1,-1,Trace Rain
Saturday,7/8/2023,13:00,08.07.2023 13.00.00,2531,1,1,-1,Trace Rain
Saturday,7/8/2023,14:00,08.07.2023 14.00.00,2521,1,1,-1,Trace Rain
Saturday,7/8/2023,15:00,08.07.2023 15.00.00,2482,1,1,-1,Trace Rain
Saturday,7/8/2023,16:00,08.07.2023 16.00.00,3130,1,1,-1,Trace Rain
Saturday,7/8/2023,17:00,08.07.2023 17.00.00,3433,1,1,-1,Trace Rain
Saturday,7/8/2023,18:00,08.07.2023 18.00.00,3110,1,1,-1,Trace Rain
Saturday,7/8/2023,19:00,08.07.2023 19.00.00,3088,1,1,-1,Trace Rain
Saturday,7/8/2023,20:00,08.07.2023 20.00.00,2770,1,1,-1,Trace Rain
Saturday,7/8/2023,21:00,08.07.2023 21.00.00,2103,1,1,-1,Trace Rain
Saturday,7/8/2023,22:00,08.07.2023 22.00.00,76,1,1,-1,Trace Rain
Saturday,7/8/2023,23:00,08.07.2023 23.00.00,0,1,1,-1,Trace Rain
Sunday,7/9/2023,4:00,09.07.2023 04.00.00,0,1,1,-1,Trace Rain
Sunday,7/9/2023,5:00,09.07.2023 05.00.00,1178,1,1,-1,Trace Rain
Sunday,7/9/2023,6:00,09.07.2023 06.00.00,1429,1,1,-1,Trace Rain
Sunday,7/9/2023,7:00,09.07.2023 07.00.00,1740,1,1,-1,Trace Rain
Sunday,7/9/2023,8:00,09.07.2023 08.00.00,2073,1,1,-1,Trace Rain
Sunday,7/9/2023,9:00,09.07.2023 09.00.00,2349,1,1,-1,Trace Rain
Sunday,7/9/2023,10:00,09.07.2023 10.00.00,2289,1,1,-1,Trace Rain
Sunday,7/9/2023,11:00,09.07.2023 11.00.00,2383,1,1,-1,Trace Rain
Sunday,7/9/2023,12:00,09.07.2023 12.00.00,2373,1,1,-1,Trace Rain
Sunday,7/9/2023,13:00,09.07.2023 13.00.00,2426,1,1,-1,Trace Rain
Sunday,7/9/2023,14:00,09.07.2023 14.00.00,2522,1,1,-1,Trace Rain
Sunday,7/9/2023,15:00,09.07.2023 15.00.00,2623,1,1,-1,Trace Rain
Sunday,7/9/2023,16:00,09.07.2023 16.00.00,2615,1,1,-1,Trace Rain
Sunday,7/9/2023,17:00,09.07.2023 17.00.00,2753,1,1,-1,Trace Rain
Sunday,7/9/2023,18:00,09.07.2023 18.00.00,2480,1,1,-1,Trace Rain
Sunday,7/9/2023,19:00,09.07.2023 19.00.00,2308,1,1,-1,Trace Rain
Sunday,7/9/2023,20:00,09.07.2023 20.00.00,2464,1,1,-1,Trace Rain
Sunday,7/9/2023,21:00,09.07.2023 21.00.00,2028,1,1,-1,Trace Rain
Sunday,7/9/2023,22:00,09.07.2023 22.00.00,127,1,1,-1,Trace Rain
Sunday,7/9/2023,23:00,09.07.2023 23.00.00,0,1,1,-1,Trace Rain
Monday,7/10/2023,4:00,10.07.2023 04.00.00,0,0,0,0,No Rain
Monday,7/10/2023,5:00,10.07.2023 05.00.00,3041,0,0,0,No Rain
Monday,7/10/2023,6:00,10.07.2023 06.00.00,4788,0,0,0,No Rain
Monday,7/10/2023,7:00,10.07.2023 07.00.00,5505,0,0,0,No Rain
Monday,7/10/2023,8:00,10.07.2023 08.00.00,4700,0,0,0,No Rain
Monday,7/10/2023,9:00,10.07.2023 09.00.00,3711,0,0,0,No Rain
Monday,7/10/2023,10:00,10.07.2023 10.00.00,2994,0,0,0,No Rain
Monday,7/10/2023,11:00,10.07.2023 11.00.00,2786,0,0,0,No Rain
Monday,7/10/2023,12:00,10.07.2023 12.00.00,2725,0,0,0,No Rain
Monday,7/10/2023,13:00,10.07.2023 13.00.00,2575,0,0,0,No Rain
Monday,7/10/2023,14:00,10.07.2023 14.00.00,2493,0,0,0,No Rain
Monday,7/10/2023,15:00,10.07.2023 15.00.00,2784,0,0,0,No Rain
Monday,7/10/2023,16:00,10.07.2023 16.00.00,3249,0,0,0,No Rain
Monday,7/10/2023,17:00,10.07.2023 17.00.00,3615,0,0,0,No Rain
Monday,7/10/2023,18:00,10.07.2023 18.00.00,3713,0,0,0,No Rain
Monday,7/10/2023,19:00,10.07.2023 19.00.00,3343,0,0,0,No Rain
Monday,7/10/2023,20:00,10.07.2023 20.00.00,2616,0,0,0,No Rain
Monday,7/10/2023,21:00,10.07.2023 21.00.00,1745,0,0,0,No Rain
Monday,7/10/2023,22:00,10.07.2023 22.00.00,54,0,0,0,No Rain
Monday,7/10/2023,23:00,10.07.2023 23.00.00,0,0,0,0,No Rain
Tuesday,7/11/2023,4:00,11.07.2023 04.00.00,0,0,2,4,Light Rain
Tuesday,7/11/2023,5:00,11.07.2023 05.00.00,2732,0,2,4,Light Rain
Tuesday,7/11/2023,6:00,11.07.2023 06.00.00,4703,0,2,4,Light Rain
Tuesday,7/11/2023,7:00,11.07.2023 07.00.00,5528,0,2,4,Light Rain
Tuesday,7/11/2023,8:00,11.07.2023 08.00.00,4558,0,2,4,Light Rain
Tuesday,7/11/2023,9:00,11.07.2023 09.00.00,3557,0,2,4,Light Rain
Tuesday,7/11/2023,10:00,11.07.2023 10.00.00,2740,0,2,4,Light Rain
Tuesday,7/11/2023,11:00,11.07.2023 11.00.00,2835,0,2,4,Light Rain
Tuesday,7/11/2023,12:00,11.07.2023 12.00.00,2635,0,2,4,Light Rain
Tuesday,7/11/2023,13:00,11.07.2023 13.00.00,2569,0,2,4,Light Rain
Tuesday,7/11/2023,14:00,11.07.2023 14.00.00,2632,0,2,4,Light Rain
Tuesday,7/11/2023,15:00,11.07.2023 15.00.00,2733,0,2,4,Light Rain
Tuesday,7/11/2023,16:00,11.07.2023 16.00.00,3303,0,2,4,Light Rain
Tuesday,7/11/2023,17:00,11.07.2023 17.00.00,3666,0,2,4,Light Rain
Tuesday,7/11/2023,18:00,11.07.2023 18.00.00,3700,0,2,4,Light Rain
Tuesday,7/11/2023,19:00,11.07.2023 19.00.00,3063,0,2,4,Light Rain
Tuesday,7/11/2023,20:00,11.07.2023 20.00.00,2520,0,2,4,Light Rain
Tuesday,7/11/2023,21:00,11.07.2023 21.00.00,1698,0,2,4,Light Rain
Tuesday,7/11/2023,22:00,11.07.2023 22.00.00,49,0,2,4,Light Rain
Tuesday,7/11/2023,23:00,11.07.2023 23.00.00,0,0,2,4,Light Rain
Wednesday,7/12/2023,4:00,12.07.2023 04.00.00,0,0,4,86,Heavy Rain
Wednesday,7/12/2023,5:00,12.07.2023 05.00.00,2718,0,4,86,Heavy Rain
Wednesday,7/12/2023,6:00,12.07.2023 06.00.00,4371,0,4,86,Heavy Rain
Wednesday,7/12/2023,7:00,12.07.2023 07.00.00,5526,0,4,86,Heavy Rain
Wednesday,7/12/2023,8:00,12.07.2023 08.00.00,4557,0,4,86,Heavy Rain
Wednesday,7/12/2023,9:00,12.07.2023 09.00.00,3405,0,4,86,Heavy Rain
Wednesday,7/12/2023,10:00,12.07.2023 10.00.00,2922,0,4,86,Heavy Rain
Wednesday,7/12/2023,11:00,12.07.2023 11.00.00,2861,0,4,86,Heavy Rain
Wednesday,7/12/2023,12:00,12.07.2023 12.00.00,2805,0,4,86,Heavy Rain
Wednesday,7/12/2023,13:00,12.07.2023 13.00.00,2677,0,4,86,Heavy Rain
Wednesday,7/12/2023,14:00,12.07.2023 14.00.00,2233,0,4,86,Heavy Rain
Wednesday,7/12/2023,15:00,12.07.2023 15.00.00,2612,0,4,86,Heavy Rain
Wednesday,7/12/2023,16:00,12.07.2023 16.00.00,3095,0,4,86,Heavy Rain
Wednesday,7/12/2023,17:00,12.07.2023 17.00.00,3716,0,4,86,Heavy Rain
Wednesday,7/12/2023,18:00,12.07.2023 18.00.00,3000,0,4,86,Heavy Rain
Wednesday,7/12/2023,19:00,12.07.2023 19.00.00,2781,0,4,86,Heavy Rain
Wednesday,7/12/2023,20:00,12.07.2023 20.00.00,3063,0,4,86,Heavy Rain
Wednesday,7/12/2023,21:00,12.07.2023 21.00.00,2255,0,4,86,Heavy Rain
Wednesday,7/12/2023,22:00,12.07.2023 22.00.00,118,0,4,86,Heavy Rain
Wednesday,7/12/2023,23:00,12.07.2023 23.00.00,0,0,4,86,Heavy Rain
Thursday,7/13/2023,4:00,13.07.2023 04.00.00,0,0,3,32.5,Moderate Rain
Thursday,7/13/2023,5:00,13.07.2023 05.00.00,2392,0,3,32.5,Moderate Rain
Thursday,7/13/2023,6:00,13.07.2023 06.00.00,3623,0,3,32.5,Moderate Rain
Thursday,7/13/2023,7:00,13.07.2023 07.00.00,4890,0,3,32.5,Moderate Rain
Thursday,7/13/2023,8:00,13.07.2023 08.00.00,4480,0,3,32.5,Moderate Rain
Thursday,7/13/2023,9:00,13.07.2023 09.00.00,3394,0,3,32.5,Moderate Rain
Thursday,7/13/2023,10:00,13.07.2023 10.00.00,2490,0,3,32.5,Moderate Rain
Thursday,7/13/2023,11:00,13.07.2023 11.00.00,2316,0,3,32.5,Moderate Rain
Thursday,7/13/2023,12:00,13.07.2023 12.00.00,2240,0,3,32.5,Moderate Rain
Thursday,7/13/2023,13:00,13.07.2023 13.00.00,2210,0,3,32.5,Moderate Rain
Thursday,7/13/2023,14:00,13.07.2023 14.00.00,2076,0,3,32.5,Moderate Rain
Thursday,7/13/2023,15:00,13.07.2023 15.00.00,2293,0,3,32.5,Moderate Rain
Thursday,7/13/2023,16:00,13.07.2023 16.00.00,2997,0,3,32.5,Moderate Rain
Thursday,7/13/2023,17:00,13.07.2023 17.00.00,3314,0,3,32.5,Moderate Rain
Thursday,7/13/2023,18:00,13.07.2023 18.00.00,3247,0,3,32.5,Moderate Rain
Thursday,7/13/2023,19:00,13.07.2023 19.00.00,2861,0,3,32.5,Moderate Rain
Thursday,7/13/2023,20:00,13.07.2023 20.00.00,2326,0,3,32.5,Moderate Rain
Thursday,7/13/2023,21:00,13.07.2023 21.00.00,1739,0,3,32.5,Moderate Rain
Thursday,7/13/2023,22:00,13.07.2023 22.00.00,45,0,3,32.5,Moderate Rain
Thursday,7/13/2023,23:00,13.07.2023 23.00.00,0,0,3,32.5,Moderate Rain
Friday,7/14/2023,4:00,14.07.2023 04.00.00,0,0,4,37.5,Heavy Rain
Friday,7/14/2023,5:00,14.07.2023 05.00.00,2222,0,4,37.5,Heavy Rain
Friday,7/14/2023,6:00,14.07.2023 06.00.00,4245,0,4,37.5,Heavy Rain
Friday,7/14/2023,7:00,14.07.2023 07.00.00,4866,0,4,37.5,Heavy Rain
Friday,7/14/2023,8:00,14.07.2023 08.00.00,4234,0,4,37.5,Heavy Rain
Friday,7/14/2023,9:00,14.07.2023 09.00.00,3250,0,4,37.5,Heavy Rain
Friday,7/14/2023,10:00,14.07.2023 10.00.00,2798,0,4,37.5,Heavy Rain
Friday,7/14/2023,11:00,14.07.2023 11.00.00,2603,0,4,37.5,Heavy Rain
Friday,7/14/2023,12:00,14.07.2023 12.00.00,2534,0,4,37.5,Heavy Rain
Friday,7/14/2023,13:00,14.07.2023 13.00.00,2891,0,4,37.5,Heavy Rain
Friday,7/14/2023,14:00,14.07.2023 14.00.00,2799,0,4,37.5,Heavy Rain
Friday,7/14/2023,15:00,14.07.2023 15.00.00,2749,0,4,37.5,Heavy Rain
Friday,7/14/2023,16:00,14.07.2023 16.00.00,3263,0,4,37.5,Heavy Rain
Friday,7/14/2023,17:00,14.07.2023 17.00.00,3599,0,4,37.5,Heavy Rain
Friday,7/14/2023,18:00,14.07.2023 18.00.00,3682,0,4,37.5,Heavy Rain
Friday,7/14/2023,19:00,14.07.2023 19.00.00,3157,0,4,37.5,Heavy Rain
Friday,7/14/2023,20:00,14.07.2023 20.00.00,2569,0,4,37.5,Heavy Rain
Friday,7/14/2023,21:00,14.07.2023 21.00.00,2048,0,4,37.5,Heavy Rain
Friday,7/14/2023,22:00,14.07.2023 22.00.00,110,0,4,37.5,Heavy Rain
Friday,7/14/2023,23:00,14.07.2023 23.00.00,0,0,4,37.5,Heavy Rain
Saturday,7/15/2023,4:00,15.07.2023 04.00.00,0,1,3,28.5,Moderate Rain
Saturday,7/15/2023,5:00,15.07.2023 05.00.00,1540,1,3,28.5,Moderate Rain
Saturday,7/15/2023,6:00,15.07.2023 06.00.00,2414,1,3,28.5,Moderate Rain
Saturday,7/15/2023,7:00,15.07.2023 07.00.00,2655,1,3,28.5,Moderate Rain
Saturday,7/15/2023,8:00,15.07.2023 08.00.00,2643,1,3,28.5,Moderate Rain
Saturday,7/15/2023,9:00,15.07.2023 09.00.00,2594,1,3,28.5,Moderate Rain
Saturday,7/15/2023,10:00,15.07.2023 10.00.00,2378,1,3,28.5,Moderate Rain
Saturday,7/15/2023,11:00,15.07.2023 11.00.00,2501,1,3,28.5,Moderate Rain
Saturday,7/15/2023,12:00,15.07.2023 12.00.00,2708,1,3,28.5,Moderate Rain
Saturday,7/15/2023,13:00,15.07.2023 13.00.00,2768,1,3,28.5,Moderate Rain
Saturday,7/15/2023,14:00,15.07.2023 14.00.00,2788,1,3,28.5,Moderate Rain
Saturday,7/15/2023,15:00,15.07.2023 15.00.00,2936,1,3,28.5,Moderate Rain
Saturday,7/15/2023,16:00,15.07.2023 16.00.00,3316,1,3,28.5,Moderate Rain
Saturday,7/15/2023,17:00,15.07.2023 17.00.00,3375,1,3,28.5,Moderate Rain
Saturday,7/15/2023,18:00,15.07.2023 18.00.00,3173,1,3,28.5,Moderate Rain
Saturday,7/15/2023,19:00,15.07.2023 19.00.00,2798,1,3,28.5,Moderate Rain
Saturday,7/15/2023,20:00,15.07.2023 20.00.00,2145,1,3,28.5,Moderate Rain
Saturday,7/15/2023,21:00,15.07.2023 21.00.00,1573,1,3,28.5,Moderate Rain
Saturday,7/15/2023,22:00,15.07.2023 22.00.00,53,1,3,28.5,Moderate Rain
Saturday,7/15/2023,23:00,15.07.2023 23.00.00,0,1,3,28.5,Moderate Rain
Sunday,7/16/2023,4:00,16.07.2023 04.00.00,0,1,3,12,Moderate Rain
Sunday,7/16/2023,5:00,16.07.2023 05.00.00,871,1,3,12,Moderate Rain
Sunday,7/16/2023,6:00,16.07.2023 06.00.00,1230,1,3,12,Moderate Rain
Sunday,7/16/2023,7:00,16.07.2023 07.00.00,1553,1,3,12,Moderate Rain
Sunday,7/16/2023,8:00,16.07.2023 08.00.00,1946,1,3,12,Moderate Rain
Sunday,7/16/2023,9:00,16.07.2023 09.00.00,2190,1,3,12,Moderate Rain
Sunday,7/16/2023,10:00,16.07.2023 10.00.00,2105,1,3,12,Moderate Rain
Sunday,7/16/2023,11:00,16.07.2023 11.00.00,2282,1,3,12,Moderate Rain
Sunday,7/16/2023,12:00,16.07.2023 12.00.00,2333,1,3,12,Moderate Rain
Sunday,7/16/2023,13:00,16.07.2023 13.00.00,2366,1,3,12,Moderate Rain
Sunday,7/16/2023,14:00,16.07.2023 14.00.00,2551,1,3,12,Moderate Rain
Sunday,7/16/2023,15:00,16.07.2023 15.00.00,2566,1,3,12,Moderate Rain
Sunday,7/16/2023,16:00,16.07.2023 16.00.00,2835,1,3,12,Moderate Rain
Sunday,7/16/2023,17:00,16.07.2023 17.00.00,2783,1,3,12,Moderate Rain
Sunday,7/16/2023,18:00,16.07.2023 18.00.00,2631,1,3,12,Moderate Rain
Sunday,7/16/2023,19:00,16.07.2023 19.00.00,2451,1,3,12,Moderate Rain
Sunday,7/16/2023,20:00,16.07.2023 20.00.00,2050,1,3,12,Moderate Rain
Sunday,7/16/2023,21:00,16.07.2023 21.00.00,1466,1,3,12,Moderate Rain
Sunday,7/16/2023,22:00,16.07.2023 22.00.00,42,1,3,12,Moderate Rain
Sunday,7/16/2023,23:00,16.07.2023 23.00.00,0,1,3,12,Moderate Rain
Monday,7/17/2023,4:00,17.07.2023 04.00.00,0,0,0,0,No Rain
Monday,7/17/2023,5:00,17.07.2023 05.00.00,2844,0,0,0,No Rain
Monday,7/17/2023,6:00,17.07.2023 06.00.00,4741,0,0,0,No Rain
Monday,7/17/2023,7:00,17.07.2023 07.00.00,5439,0,0,0,No Rain
Monday,7/17/2023,8:00,17.07.2023 08.00.00,4472,0,0,0,No Rain
Monday,7/17/2023,9:00,17.07.2023 09.00.00,4181,0,0,0,No Rain
Monday,7/17/2023,10:00,17.07.2023 10.00.00,3357,0,0,0,No Rain
Monday,7/17/2023,11:00,17.07.2023 11.00.00,2894,0,0,0,No Rain
Monday,7/17/2023,12:00,17.07.2023 12.00.00,2777,0,0,0,No Rain
Monday,7/17/2023,13:00,17.07.2023 13.00.00,3135,0,0,0,No Rain
Monday,7/17/2023,14:00,17.07.2023 14.00.00,2776,0,0,0,No Rain
Monday,7/17/2023,15:00,17.07.2023 15.00.00,2660,0,0,0,No Rain
Monday,7/17/2023,16:00,17.07.2023 16.00.00,3335,0,0,0,No Rain
Monday,7/17/2023,17:00,17.07.2023 17.00.00,3851,0,0,0,No Rain
Monday,7/17/2023,18:00,17.07.2023 18.00.00,3746,0,0,0,No Rain
Monday,7/17/2023,19:00,17.07.2023 19.00.00,3241,0,0,0,No Rain
Monday,7/17/2023,20:00,17.07.2023 20.00.00,2535,0,0,0,No Rain
Monday,7/17/2023,21:00,17.07.2023 21.00.00,1732,0,0,0,No Rain
Monday,7/17/2023,22:00,17.07.2023 22.00.00,82,0,0,0,No Rain
Monday,7/17/2023,23:00,17.07.2023 23.00.00,0,0,0,0,No Rain
Tuesday,7/18/2023,4:00,18.07.2023 04.00.00,0,0,1,-1,Trace Rain
Tuesday,7/18/2023,5:00,18.07.2023 05.00.00,2814,0,1,-1,Trace Rain
Tuesday,7/18/2023,6:00,18.07.2023 06.00.00,4601,0,1,-1,Trace Rain
Tuesday,7/18/2023,7:00,18.07.2023 07.00.00,5707,0,1,-1,Trace Rain
Tuesday,7/18/2023,8:00,18.07.2023 08.00.00,4787,0,1,-1,Trace Rain
Tuesday,7/18/2023,9:00,18.07.2023 09.00.00,3519,0,1,-1,Trace Rain
Tuesday,7/18/2023,10:00,18.07.2023 10.00.00,2931,0,1,-1,Trace Rain
Tuesday,7/18/2023,11:00,18.07.2023 11.00.00,2901,0,1,-1,Trace Rain
Tuesday,7/18/2023,12:00,18.07.2023 12.00.00,2945,0,1,-1,Trace Rain
Tuesday,7/18/2023,13:00,18.07.2023 13.00.00,2791,0,1,-1,Trace Rain
Tuesday,7/18/2023,14:00,18.07.2023 14.00.00,2799,0,1,-1,Trace Rain
Tuesday,7/18/2023,15:00,18.07.2023 15.00.00,2640,0,1,-1,Trace Rain
Tuesday,7/18/2023,16:00,18.07.2023 16.00.00,3526,0,1,-1,Trace Rain
Tuesday,7/18/2023,17:00,18.07.2023 17.00.00,3816,0,1,-1,Trace Rain
Tuesday,7/18/2023,18:00,18.07.2023 18.00.00,3775,0,1,-1,Trace Rain
Tuesday,7/18/2023,19:00,18.07.2023 19.00.00,3388,0,1,-1,Trace Rain
Tuesday,7/18/2023,20:00,18.07.2023 20.00.00,2691,0,1,-1,Trace Rain
Tuesday,7/18/2023,21:00,18.07.2023 21.00.00,1843,0,1,-1,Trace Rain
Tuesday,7/18/2023,22:00,18.07.2023 22.00.00,48,0,1,-1,Trace Rain
Tuesday,7/18/2023,23:00,18.07.2023 23.00.00,0,0,1,-1,Trace Rain
Wednesday,7/19/2023,4:00,19.07.2023 04.00.00,0,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,5:00,19.07.2023 05.00.00,2669,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,6:00,19.07.2023 06.00.00,4528,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,7:00,19.07.2023 07.00.00,5483,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,8:00,19.07.2023 08.00.00,4466,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,9:00,19.07.2023 09.00.00,3745,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,10:00,19.07.2023 10.00.00,3126,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,11:00,19.07.2023 11.00.00,3002,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,12:00,19.07.2023 12.00.00,2885,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,13:00,19.07.2023 13.00.00,2768,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,14:00,19.07.2023 14.00.00,2489,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,15:00,19.07.2023 15.00.00,2386,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,16:00,19.07.2023 16.00.00,3119,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,17:00,19.07.2023 17.00.00,3713,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,18:00,19.07.2023 18.00.00,3609,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,19:00,19.07.2023 19.00.00,3576,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,20:00,19.07.2023 20.00.00,2619,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,21:00,19.07.2023 21.00.00,1919,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,22:00,19.07.2023 22.00.00,59,0,3,15.5,Moderate Rain
Wednesday,7/19/2023,23:00,19.07.2023 23.00.00,0,0,3,15.5,Moderate Rain
Thursday,7/20/2023,4:00,20.07.2023 04.00.00,0,0,1,-1,Trace Rain
Thursday,7/20/2023,5:00,20.07.2023 05.00.00,2571,0,1,-1,Trace Rain
Thursday,7/20/2023,6:00,20.07.2023 06.00.00,4044,0,1,-1,Trace Rain
Thursday,7/20/2023,7:00,20.07.2023 07.00.00,5385,0,1,-1,Trace Rain
Thursday,7/20/2023,8:00,20.07.2023 08.00.00,4597,0,1,-1,Trace Rain
Thursday,7/20/2023,9:00,20.07.2023 09.00.00,3756,0,1,-1,Trace Rain
Thursday,7/20/2023,10:00,20.07.2023 10.00.00,2917,0,1,-1,Trace Rain
Thursday,7/20/2023,11:00,20.07.2023 11.00.00,2810,0,1,-1,Trace Rain
Thursday,7/20/2023,12:00,20.07.2023 12.00.00,2974,0,1,-1,Trace Rain
Thursday,7/20/2023,13:00,20.07.2023 13.00.00,2642,0,1,-1,Trace Rain
Thursday,7/20/2023,14:00,20.07.2023 14.00.00,2337,0,1,-1,Trace Rain
Thursday,7/20/2023,15:00,20.07.2023 15.00.00,2919,0,1,-1,Trace Rain
Thursday,7/20/2023,16:00,20.07.2023 16.00.00,3266,0,1,-1,Trace Rain
Thursday,7/20/2023,17:00,20.07.2023 17.00.00,3633,0,1,-1,Trace Rain
Thursday,7/20/2023,18:00,20.07.2023 18.00.00,3432,0,1,-1,Trace Rain
Thursday,7/20/2023,19:00,20.07.2023 19.00.00,3267,0,1,-1,Trace Rain
Thursday,7/20/2023,20:00,20.07.2023 20.00.00,2538,0,1,-1,Trace Rain
Thursday,7/20/2023,21:00,20.07.2023 21.00.00,1793,0,1,-1,Trace Rain
Thursday,7/20/2023,22:00,20.07.2023 22.00.00,43,0,1,-1,Trace Rain
Thursday,7/20/2023,23:00,20.07.2023 23.00.00,0,0,1,-1,Trace Rain
Friday,7/21/2023,4:00,21.07.2023 04.00.00,0,0,0,0,No Rain
Friday,7/21/2023,5:00,21.07.2023 05.00.00,2460,0,0,0,No Rain
Friday,7/21/2023,6:00,21.07.2023 06.00.00,4221,0,0,0,No Rain
Friday,7/21/2023,7:00,21.07.2023 07.00.00,5300,0,0,0,No Rain
Friday,7/21/2023,8:00,21.07.2023 08.00.00,4238,0,0,0,No Rain
Friday,7/21/2023,9:00,21.07.2023 09.00.00,3640,0,0,0,No Rain
Friday,7/21/2023,10:00,21.07.2023 10.00.00,2891,0,0,0,No Rain
Friday,7/21/2023,11:00,21.07.2023 11.00.00,2953,0,0,0,No Rain
Friday,7/21/2023,12:00,21.07.2023 12.00.00,3053,0,0,0,No Rain
Friday,7/21/2023,13:00,21.07.2023 13.00.00,2818,0,0,0,No Rain
Friday,7/21/2023,14:00,21.07.2023 14.00.00,2724,0,0,0,No Rain
Friday,7/21/2023,15:00,21.07.2023 15.00.00,2942,0,0,0,No Rain
Friday,7/21/2023,16:00,21.07.2023 16.00.00,3569,0,0,0,No Rain
Friday,7/21/2023,17:00,21.07.2023 17.00.00,3782,0,0,0,No Rain
Friday,7/21/2023,18:00,21.07.2023 18.00.00,4149,0,0,0,No Rain
Friday,7/21/2023,19:00,21.07.2023 19.00.00,3455,0,0,0,No Rain
Friday,7/21/2023,20:00,21.07.2023 20.00.00,2840,0,0,0,No Rain
Friday,7/21/2023,21:00,21.07.2023 21.00.00,1933,0,0,0,No Rain
Friday,7/21/2023,22:00,21.07.2023 22.00.00,65,0,0,0,No Rain
Friday,7/21/2023,23:00,21.07.2023 23.00.00,0,0,0,0,No Rain
Saturday,7/22/2023,4:00,22.07.2023 04.00.00,0,1,2,3,Light Rain
Saturday,7/22/2023,5:00,22.07.2023 05.00.00,1935,1,2,3,Light Rain
Saturday,7/22/2023,6:00,22.07.2023 06.00.00,2679,1,2,3,Light Rain
Saturday,7/22/2023,7:00,22.07.2023 07.00.00,2999,1,2,3,Light Rain
