Day,Date,Time,Entry,is_weekend,rain_desc
Saturday,9/30/2023,16:00,3439,1,Light Rain
Saturday,9/30/2023,17:00,3765,1,Light Rain
Saturday,9/30/2023,18:00,3908,1,Light Rain
Saturday,9/30/2023,19:00,3289,1,Light Rain
Saturday,9/30/2023,20:00,3062,1,Light Rain
Saturday,9/30/2023,21:00,2357,1,Light Rain
Saturday,9/30/2023,22:00,99,1,Light Rain
Saturday,9/30/2023,23:00,0,1,Light Rain
Sunday,10/1/2023,4:00,0,1,Moderate Rain
Sunday,10/1/2023,5:00,0,1,Moderate Rain
Sunday,10/1/2023,6:00,0,1,Moderate Rain
Sunday,10/1/2023,7:00,0,1,Moderate Rain
Sunday,10/1/2023,8:00,0,1,Moderate Rain
Sunday,10/1/2023,9:00,0,1,Moderate Rain
Sunday,10/1/2023,10:00,0,1,Moderate Rain
Sunday,10/1/2023,11:00,0,1,Moderate Rain
Sunday,10/1/2023,12:00,0,1,Moderate Rain
Sunday,10/1/2023,13:00,0,1,Moderate Rain
Sunday,10/1/2023,14:00,0,1,Moderate Rain
Sunday,10/1/2023,15:00,0,1,Moderate Rain
Sunday,10/1/2023,16:00,0,1,Moderate Rain
Sunday,10/1/2023,17:00,0,1,Moderate Rain
Sunday,10/1/2023,18:00,0,1,Moderate Rain
Sunday,10/1/2023,19:00,0,1,Moderate Rain
Sunday,10/1/2023,20:00,0,1,Moderate Rain
Sunday,10/1/2023,21:00,0,1,Moderate Rain
Sunday,10/1/2023,22:00,0,1,Moderate Rain
Sunday,10/1/2023,23:00,0,1,Moderate Rain
Monday,10/2/2023,4:00,18,0,Moderate Rain
Monday,10/2/2023,5:00,3550,0,Moderate Rain
Monday,10/2/2023,6:00,4857,0,Moderate Rain
Monday,10/2/2023,7:00,5916,0,Moderate Rain
Monday,10/2/2023,8:00,5280,0,Moderate Rain
Monday,10/2/2023,9:00,3887,0,Moderate Rain
Monday,10/2/2023,10:00,3386,0,Moderate Rain
Monday,10/2/2023,11:00,3150,0,Moderate Rain
Monday,10/2/2023,12:00,2866,0,Moderate Rain
Monday,10/2/2023,13:00,2725,0,Moderate Rain
Monday,10/2/2023,14:00,2566,0,Moderate Rain
Monday,10/2/2023,15:00,2891,0,Moderate Rain
Monday,10/2/2023,16:00,3499,0,Moderate Rain
Monday,10/2/2023,17:00,4114,0,Moderate Rain
Monday,10/2/2023,18:00,3742,0,Moderate Rain
Monday,10/2/2023,19:00,3611,0,Moderate Rain
Monday,10/2/2023,20:00,2547,0,Moderate Rain
Monday,10/2/2023,21:00,1835,0,Moderate Rain
Monday,10/2/2023,22:00,68,0,Moderate Rain
Monday,10/2/2023,23:00,0,0,Moderate Rain
Tuesday,10/3/2023,4:00,0,0,Moderate Rain
Tuesday,10/3/2023,5:00,2953,0,Moderate Rain
Tuesday,10/3/2023,6:00,4399,0,Moderate Rain
Tuesday,10/3/2023,7:00,5646,0,Moderate Rain
Tuesday,10/3/2023,8:00,5332,0,Moderate Rain
Tuesday,10/3/2023,9:00,3913,0,Moderate Rain
Tuesday,10/3/2023,10:00,2954,0,Moderate Rain
Tuesday,10/3/2023,11:00,2933,0,Moderate Rain
Tuesday,10/3/2023,12:00,2620,0,Moderate Rain
Tuesday,10/3/2023,13:00,2600,0,Moderate Rain
Tuesday,10/3/2023,14:00,2503,0,Moderate Rain
Tuesday,10/3/2023,15:00,2645,0,Moderate Rain
Tuesday,10/3/2023,16:00,3258,0,Moderate Rain
Tuesday,10/3/2023,17:00,3783,0,Moderate Rain
Tuesday,10/3/2023,18:00,3841,0,Moderate Rain
Tuesday,10/3/2023,19:00,3366,0,Moderate Rain
Tuesday,10/3/2023,20:00,2602,0,Moderate Rain
Tuesday,10/3/2023,21:00,1939,0,Moderate Rain
Tuesday,10/3/2023,22:00,54,0,Moderate Rain
Tuesday,10/3/2023,23:00,0,0,Moderate Rain
Wednesday,10/4/2023,4:00,37,0,Trace Rain
Wednesday,10/4/2023,5:00,2919,0,Trace Rain
Wednesday,10/4/2023,6:00,4657,0,Trace Rain
Wednesday,10/4/2023,7:00,6079,0,Trace Rain
Wednesday,10/4/2023,8:00,4769,0,Trace Rain
Wednesday,10/4/2023,9:00,3723,0,Trace Rain
Wednesday,10/4/2023,10:00,3113,0,Trace Rain
Wednesday,10/4/2023,11:00,3017,0,Trace Rain
Wednesday,10/4/2023,12:00,2946,0,Trace Rain
Wednesday,10/4/2023,13:00,2981,0,Trace Rain
Wednesday,10/4/2023,14:00,2804,0,Trace Rain
Wednesday,10/4/2023,15:00,2946,0,Trace Rain
Wednesday,10/4/2023,16:00,3551,0,Trace Rain
Wednesday,10/4/2023,17:00,4091,0,Trace Rain
Wednesday,10/4/2023,18:00,3916,0,Trace Rain
Wednesday,10/4/2023,19:00,3516,0,Trace Rain
Wednesday,10/4/2023,20:00,2919,0,Trace Rain
Wednesday,10/4/2023,21:00,2069,0,Trace Rain
Wednesday,10/4/2023,22:00,66,0,Trace Rain
Wednesday,10/4/2023,23:00,0,0,Trace Rain
Thursday,10/5/2023,4:00,3,0,Moderate Rain
Thursday,10/5/2023,5:00,2914,0,Moderate Rain
Thursday,10/5/2023,6:00,4808,0,Moderate Rain
Thursday,10/5/2023,7:00,5994,0,Moderate Rain
Thursday,10/5/2023,8:00,4458,0,Moderate Rain
Thursday,10/5/2023,9:00,3548,0,Moderate Rain
Thursday,10/5/2023,10:00,3041,0,Moderate Rain
Thursday,10/5/2023,11:00,2888,0,Moderate Rain
Thursday,10/5/2023,12:00,2806,0,Moderate Rain
Thursday,10/5/2023,13:00,2341,0,Moderate Rain
Thursday,10/5/2023,14:00,2537,0,Moderate Rain
Thursday,10/5/2023,15:00,2575,0,Moderate Rain
Thursday,10/5/2023,16:00,3560,0,Moderate Rain
Thursday,10/5/2023,17:00,3913,0,Moderate Rain
Thursday,10/5/2023,18:00,3918,0,Moderate Rain
Thursday,10/5/2023,19:00,3687,0,Moderate Rain
Thursday,10/5/2023,20:00,2506,0,Moderate Rain
Thursday,10/5/2023,21:00,1971,0,Moderate Rain
Thursday,10/5/2023,22:00,61,0,Moderate Rain
Thursday,10/5/2023,23:00,0,0,Moderate Rain
Friday,10/6/2023,4:00,0,0,No Rain
Friday,10/6/2023,5:00,2833,0,No Rain
Friday,10/6/2023,6:00,4490,0,No Rain
Friday,10/6/2023,7:00,5706,0,No Rain
Friday,10/6/2023,8:00,4586,0,No Rain
Friday,10/6/2023,9:00,3664,0,No Rain
Friday,10/6/2023,10:00,2947,0,No Rain
Friday,10/6/2023,11:00,3026,0,No Rain
Friday,10/6/2023,12:00,2991,0,No Rain
Friday,10/6/2023,13:00,2926,0,No Rain
Friday,10/6/2023,14:00,2697,0,No Rain
Friday,10/6/2023,15:00,3084,0,No Rain
Friday,10/6/2023,16:00,3286,0,No Rain
Friday,10/6/2023,17:00,3730,0,No Rain
Friday,10/6/2023,18:00,3718,0,No Rain
Friday,10/6/2023,19:00,3654,0,No Rain
Friday,10/6/2023,20:00,2965,0,No Rain
Friday,10/6/2023,21:00,2173,0,No Rain
Friday,10/6/2023,22:00,43,0,No Rain
Friday,10/6/2023,23:00,0,0,No Rain
Saturday,10/7/2023,4:00,0,1,No Rain
Saturday,10/7/2023,5:00,2116,1,No Rain
Saturday,10/7/2023,6:00,2895,1,No Rain
Saturday,10/7/2023,7:00,3039,1,No Rain
Saturday,10/7/2023,8:00,2706,1,No Rain
Saturday,10/7/2023,9:00,2829,1,No Rain
Saturday,10/7/2023,10:00,2503,1,No Rain
Saturday,10/7/2023,11:00,2749,1,No Rain
Saturday,10/7/2023,12:00,3055,1,No Rain
Saturday,10/7/2023,13:00,2843,1,No Rain
Saturday,10/7/2023,14:00,2675,1,No Rain
Saturday,10/7/2023,15:00,2974,1,No Rain
Saturday,10/7/2023,16:00,3428,1,No Rain
Saturday,10/7/2023,17:00,3847,1,No Rain
Saturday,10/7/2023,18:00,3442,1,No Rain
Saturday,10/7/2023,19:00,3241,1,No Rain
Saturday,10/7/2023,20:00,2288,1,No Rain
Saturday,10/7/2023,21:00,1793,1,No Rain
Saturday,10/7/2023,22:00,48,1,No Rain
Saturday,10/7/2023,23:00,0,1,No Rain
Sunday,10/8/2023,4:00,0,1,Light Rain
Sunday,10/8/2023,5:00,1294,1,Light Rain
Sunday,10/8/2023,6:00,1681,1,Light Rain
Sunday,10/8/2023,7:00,1950,1,Light Rain
Sunday,10/8/2023,8:00,2250,1,Light Rain
Sunday,10/8/2023,9:00,2418,1,Light Rain
Sunday,10/8/2023,10:00,2360,1,Light Rain
Sunday,10/8/2023,11:00,2468,1,Light Rain
Sunday,10/8/2023,12:00,2572,1,Light Rain
Sunday,10/8/2023,13:00,2644,1,Light Rain
Sunday,10/8/2023,14:00,2541,1,Light Rain
Sunday,10/8/2023,15:00,2776,1,Light Rain
Sunday,10/8/2023,16:00,3083,1,Light Rain
Sunday,10/8/2023,17:00,3010,1,Light Rain
Sunday,10/8/2023,18:00,2918,1,Light Rain
Sunday,10/8/2023,19:00,2956,1,Light Rain
Sunday,10/8/2023,20:00,2379,1,Light Rain
Sunday,10/8/2023,21:00,1757,1,Light Rain
Sunday,10/8/2023,22:00,56,1,Light Rain
Sunday,10/8/2023,23:00,0,1,Light Rain
Monday,10/9/2023,4:00,9,0,Light Rain
Monday,10/9/2023,5:00,3721,0,Light Rain
Monday,10/9/2023,6:00,5058,0,Light Rain
Monday,10/9/2023,7:00,6267,0,Light Rain
Monday,10/9/2023,8:00,4982,0,Light Rain
Monday,10/9/2023,9:00,3936,0,Light Rain
Monday,10/9/2023,10:00,3220,0,Light Rain
Monday,10/9/2023,11:00,2932,0,Light Rain
Monday,10/9/2023,12:00,2916,0,Light Rain
Monday,10/9/2023,13:00,2516,0,Light Rain
Monday,10/9/2023,14:00,2520,0,Light Rain
Monday,10/9/2023,15:00,2980,0,Light Rain
Monday,10/9/2023,16:00,3264,0,Light Rain
Monday,10/9/2023,17:00,4004,0,Light Rain
Monday,10/9/2023,18:00,3714,0,Light Rain
Monday,10/9/2023,19:00,3340,0,Light Rain
Monday,10/9/2023,20:00,2655,0,Light Rain
Monday,10/9/2023,21:00,1761,0,Light Rain
Monday,10/9/2023,22:00,85,0,Light Rain
Monday,10/9/2023,23:00,0,0,Light Rain
Tuesday,10/10/2023,4:00,47,0,Light Rain
Tuesday,10/10/2023,5:00,3104,0,Light Rain
Tuesday,10/10/2023,6:00,4741,0,Light Rain
Tuesday,10/10/2023,7:00,6393,0,Light Rain
Tuesday,10/10/2023,8:00,4706,0,Light Rain
Tuesday,10/10/2023,9:00,3672,0,Light Rain
Tuesday,10/10/2023,10:00,3007,0,Light Rain
Tuesday,10/10/2023,11:00,2929,0,Light Rain
Tuesday,10/10/2023,12:00,2826,0,Light Rain
Tuesday,10/10/2023,13:00,2684,0,Light Rain
Tuesday,10/10/2023,14:00,2582,0,Light Rain
Tuesday,10/10/2023,15:00,2706,0,Light Rain
Tuesday,10/10/2023,16:00,3314,0,Light Rain
Tuesday,10/10/2023,17:00,3936,0,Light Rain
Tuesday,10/10/2023,18:00,3933,0,Light Rain
Tuesday,10/10/2023,19:00,3399,0,Light Rain
Tuesday,10/10/2023,20:00,2833,0,Light Rain
Tuesday,10/10/2023,21:00,1853,0,Light Rain
Tuesday,10/10/2023,22:00,70,0,Light Rain
Tuesday,10/10/2023,23:00,0,0,Light Rain
Wednesday,10/11/2023,4:00,59,0,Moderate Rain
Wednesday,10/11/2023,5:00,2827,0,Moderate Rain
Wednesday,10/11/2023,6:00,4362,0,Moderate Rain
Wednesday,10/11/2023,7:00,5889,0,Moderate Rain
Wednesday,10/11/2023,8:00,4921,0,Moderate Rain
Wednesday,10/11/2023,9:00,3764,0,Moderate Rain
Wednesday,10/11/2023,10:00,3110,0,Moderate Rain
Wednesday,10/11/2023,11:00,2869,0,Moderate Rain
Wednesday,10/11/2023,12:00,3068,0,Moderate Rain
Wednesday,10/11/2023,13:00,2530,0,Moderate Rain
Wednesday,10/11/2023,14:00,2618,0,Moderate Rain
Wednesday,10/11/2023,15:00,2914,0,Moderate Rain
Wednesday,10/11/2023,16:00,3258,0,Moderate Rain
Wednesday,10/11/2023,17:00,3913,0,Moderate Rain
Wednesday,10/11/2023,18:00,4173,0,Moderate Rain
Wednesday,10/11/2023,19:00,3590,0,Moderate Rain
Wednesday,10/11/2023,20:00,2801,0,Moderate Rain
Wednesday,10/11/2023,21:00,1974,0,Moderate Rain
Wednesday,10/11/2023,22:00,78,0,Moderate Rain
Wednesday,10/11/2023,23:00,0,0,Moderate Rain
Thursday,10/12/2023,4:00,6,0,Light Rain
Thursday,10/12/2023,5:00,2789,0,Light Rain
Thursday,10/12/2023,6:00,4448,0,Light Rain
Thursday,10/12/2023,7:00,5968,0,Light Rain
Thursday,10/12/2023,8:00,4805,0,Light Rain
Thursday,10/12/2023,9:00,3731,0,Light Rain
Thursday,10/12/2023,10:00,2896,0,Light Rain
Thursday,10/12/2023,11:00,2913,0,Light Rain
Thursday,10/12/2023,12:00,2554,0,Light Rain
Thursday,10/12/2023,13:00,2476,0,Light Rain
Thursday,10/12/2023,14:00,2564,0,Light Rain
Thursday,10/12/2023,15:00,2599,0,Light Rain
Thursday,10/12/2023,16:00,3198,0,Light Rain
Thursday,10/12/2023,17:00,3691,0,Light Rain
Thursday,10/12/2023,18:00,3809,0,Light Rain
Thursday,10/12/2023,19:00,3431,0,Light Rain
Thursday,10/12/2023,20:00,2705,0,Light Rain
Thursday,10/12/2023,21:00,1873,0,Light Rain
Thursday,10/12/2023,22:00,91,0,Light Rain
Thursday,10/12/2023,23:00,0,0,Light Rain
Friday,10/13/2023,4:00,0,0,Light Rain
Friday,10/13/2023,5:00,2961,0,Light Rain
Friday,10/13/2023,6:00,4384,0,Light Rain
Friday,10/13/2023,7:00,5540,0,Light Rain
Friday,10/13/2023,8:00,3704,0,Light Rain
Friday,10/13/2023,9:00,4182,0,Light Rain
Friday,10/13/2023,10:00,3018,0,Light Rain
Friday,10/13/2023,11:00,2882,0,Light Rain
Friday,10/13/2023,12:00,2985,0,Light Rain
Friday,10/13/2023,13:00,3156,0,Light Rain
Friday,10/13/2023,14:00,2660,0,Light Rain
Friday,10/13/2023,15:00,3071,0,Light Rain
Friday,10/13/2023,16:00,3448,0,Light Rain
Friday,10/13/2023,17:00,4221,0,Light Rain
Friday,10/13/2023,18:00,4151,0,Light Rain
Friday,10/13/2023,19:00,3678,0,Light Rain
Friday,10/13/2023,20:00,2840,0,Light Rain
Friday,10/13/2023,21:00,2080,0,Light Rain
Friday,10/13/2023,22:00,58,0,Light Rain
Friday,10/13/2023,23:00,0,0,Light Rain
Saturday,10/14/2023,4:00,0,1,Light Rain
Saturday,10/14/2023,5:00,2090,1,Light Rain
Saturday,10/14/2023,6:00,2880,1,Light Rain
Saturday,10/14/2023,7:00,3092,1,Light Rain
Saturday,10/14/2023,8:00,2866,1,Light Rain
Saturday,10/14/2023,9:00,2692,1,Light Rain
Saturday,10/14/2023,10:00,2741,1,Light Rain
Saturday,10/14/2023,11:00,2979,1,Light Rain
Saturday,10/14/2023,12:00,3072,1,Light Rain
Saturday,10/14/2023,13:00,2887,1,Light Rain
Saturday,10/14/2023,14:00,2940,1,Light Rain
Saturday,10/14/2023,15:00,3391,1,Light Rain
Saturday,10/14/2023,16:00,3447,1,Light Rain
Saturday,10/14/2023,17:00,3944,1,Light Rain
Saturday,10/14/2023,18:00,3631,1,Light Rain
Saturday,10/14/2023,19:00,3406,1,Light Rain
Saturday,10/14/2023,20:00,2759,1,Light Rain
Saturday,10/14/2023,21:00,2066,1,Light Rain
Saturday,10/14/2023,22:00,74,1,Light Rain
Saturday,10/14/2023,23:00,0,1,Light Rain
Sunday,10/15/2023,4:00,0,1,No Rain
Sunday,10/15/2023,5:00,1291,1,No Rain
Sunday,10/15/2023,6:00,1611,1,No Rain
Sunday,10/15/2023,7:00,1932,1,No Rain
Sunday,10/15/2023,8:00,2363,1,No Rain
Sunday,10/15/2023,9:00,2550,1,No Rain
Sunday,10/15/2023,10:00,2632,1,No Rain
Sunday,10/15/2023,11:00,2715,1,No Rain
Sunday,10/15/2023,12:00,2822,1,No Rain
Sunday,10/15/2023,13:00,2891,1,No Rain
Sunday,10/15/2023,14:00,2807,1,No Rain
Sunday,10/15/2023,15:00,2871,1,No Rain
Sunday,10/15/2023,16:00,3027,1,No Rain
Sunday,10/15/2023,17:00,3284,1,No Rain
Sunday,10/15/2023,18:00,3005,1,No Rain
Sunday,10/15/2023,19:00,3036,1,No Rain
Sunday,10/15/2023,20:00,2743,1,No Rain
Sunday,10/15/2023,21:00,1820,1,No Rain
Sunday,10/15/2023,22:00,51,1,No Rain
Sunday,10/15/2023,23:00,1,1,No Rain
Monday,10/16/2023,4:00,30,0,No Rain
Monday,10/16/2023,5:00,3662,0,No Rain
Monday,10/16/2023,6:00,4924,0,No Rain
Monday,10/16/2023,7:00,5897,0,No Rain
Monday,10/16/2023,8:00,4357,0,No Rain
Monday,10/16/2023,9:00,3515,0,No Rain
Monday,10/16/2023,10:00,2913,0,No Rain
Monday,10/16/2023,11:00,2881,0,No Rain
Monday,10/16/2023,12:00,2516,0,No Rain
Monday,10/16/2023,13:00,2307,0,No Rain
Monday,10/16/2023,14:00,2359,0,No Rain
Monday,10/16/2023,15:00,2441,0,No Rain
Monday,10/16/2023,16:00,3081,0,No Rain
Monday,10/16/2023,17:00,3488,0,No Rain
Monday,10/16/2023,18:00,3430,0,No Rain
Monday,10/16/2023,19:00,3165,0,No Rain
Monday,10/16/2023,20:00,2207,0,No Rain
Monday,10/16/2023,21:00,1634,0,No Rain
Monday,10/16/2023,22:00,55,0,No Rain
Monday,10/16/2023,23:00,0,0,No Rain
Tuesday,10/17/2023,4:00,45,0,Light Rain
Tuesday,10/17/2023,5:00,3129,0,Light Rain
Tuesday,10/17/2023,6:00,5026,0,Light Rain
Tuesday,10/17/2023,7:00,5844,0,Light Rain
Tuesday,10/17/2023,8:00,4882,0,Light Rain
Tuesday,10/17/2023,9:00,3602,0,Light Rain
Tuesday,10/17/2023,10:00,2914,0,Light Rain
Tuesday,10/17/2023,11:00,2910,0,Light Rain
Tuesday,10/17/2023,12:00,2692,0,Light Rain
Tuesday,10/17/2023,13:00,2452,0,Light Rain
Tuesday,10/17/2023,14:00,2304,0,Light Rain
Tuesday,10/17/2023,15:00,2565,0,Light Rain
Tuesday,10/17/2023,16:00,3153,0,Light Rain
Tuesday,10/17/2023,17:00,3607,0,Light Rain
Tuesday,10/17/2023,18:00,3731,0,Light Rain
Tuesday,10/17/2023,19:00,3341,0,Light Rain
Tuesday,10/17/2023,20:00,2666,0,Light Rain
Tuesday,10/17/2023,21:00,1866,0,Light Rain
Tuesday,10/17/2023,22:00,55,0,Light Rain
Tuesday,10/17/2023,23:00,0,0,Light Rain
Wednesday,10/18/2023,4:00,72,0,Light Rain
Wednesday,10/18/2023,5:00,2960,0,Light Rain
Wednesday,10/18/2023,6:00,4847,0,Light Rain
Wednesday,10/18/2023,7:00,6077,0,Light Rain
Wednesday,10/18/2023,8:00,4482,0,Light Rain
Wednesday,10/18/2023,9:00,3788,0,Light Rain
Wednesday,10/18/2023,10:00,3337,0,Light Rain
Wednesday,10/18/2023,11:00,3142,0,Light Rain
Wednesday,10/18/2023,12:00,2913,0,Light Rain
Wednesday,10/18/2023,13:00,2748,0,Light Rain
Wednesday,10/18/2023,14:00,2554,0,Light Rain
Wednesday,10/18/2023,15:00,2750,0,Light Rain
Wednesday,10/18/2023,16:00,3471,0,Light Rain
Wednesday,10/18/2023,17:00,3972,0,Light Rain
Wednesday,10/18/2023,18:00,3958,0,Light Rain
Wednesday,10/18/2023,19:00,3601,0,Light Rain
Wednesday,10/18/2023,20:00,3025,0,Light Rain
Wednesday,10/18/2023,21:00,2063,0,Light Rain
Wednesday,10/18/2023,22:00,51,0,Light Rain
Wednesday,10/18/2023,23:00,0,0,Light Rain
Thursday,10/19/2023,4:00,2,0,Light Rain
Thursday,10/19/2023,5:00,2983,0,Light Rain
Thursday,10/19/2023,6:00,4514,0,Light Rain
Thursday,10/19/2023,7:00,5689,0,Light Rain
Thursday,10/19/2023,8:00,4805,0,Light Rain
Thursday,10/19/2023,9:00,3636,0,Light Rain
Thursday,10/19/2023,10:00,2820,0,Light Rain
Thursday,10/19/2023,11:00,2711,0,Light Rain
Thursday,10/19/2023,12:00,2519,0,Light Rain
Thursday,10/19/2023,13:00,2459,0,Light Rain
Thursday,10/19/2023,14:00,2457,0,Light Rain
Thursday,10/19/2023,15:00,2539,0,Light Rain
Thursday,10/19/2023,16:00,3272,0,Light Rain
Thursday,10/19/2023,17:00,4018,0,Light Rain
Thursday,10/19/2023,18:00,3905,0,Light Rain
Thursday,10/19/2023,19:00,3336,0,Light Rain
Thursday,10/19/2023,20:00,2706,0,Light Rain
Thursday,10/19/2023,21:00,1831,0,Light Rain
Thursday,10/19/2023,22:00,42,0,Light Rain
Thursday,10/19/2023,23:00,0,0,Light Rain
Friday,10/20/2023,4:00,0,0,Moderate Rain
Friday,10/20/2023,5:00,2894,0,Moderate Rain
Friday,10/20/2023,6:00,4339,0,Moderate Rain
Friday,10/20/2023,7:00,5548,0,Moderate Rain
Friday,10/20/2023,8:00,4502,0,Moderate Rain
Friday,10/20/2023,9:00,3705,0,Moderate Rain
Friday,10/20/2023,10:00,2972,0,Moderate Rain
Friday,10/20/2023,11:00,2880,0,Moderate Rain
Friday,10/20/2023,12:00,2797,0,Moderate Rain
Friday,10/20/2023,13:00,2705,0,Moderate Rain
Friday,10/20/2023,14:00,2746,0,Moderate Rain
Friday,10/20/2023,15:00,2961,0,Moderate Rain
Friday,10/20/2023,16:00,3523,0,Moderate Rain
Friday,10/20/2023,17:00,4194,0,Moderate Rain
Friday,10/20/2023,18:00,4007,0,Moderate Rain
Friday,10/20/2023,19:00,3678,0,Moderate Rain
Friday,10/20/2023,20:00,3058,0,Moderate Rain
Friday,10/20/2023,21:00,2113,0,Moderate Rain
Friday,10/20/2023,22:00,89,0,Moderate Rain
Friday,10/20/2023,23:00,0,0,Moderate Rain
Saturday,10/21/2023,4:00,0,1,Trace Rain
Saturday,10/21/2023,5:00,1872,1,Trace Rain
Saturday,10/21/2023,6:00,2714,1,Trace Rain
Saturday,10/21/2023,7:00,2996,1,Trace Rain
Saturday,10/21/2023,8:00,2964,1,Trace Rain
Saturday,10/21/2023,9:00,2666,1,Trace Rain
Saturday,10/21/2023,10:00,2399,1,Trace Rain
Saturday,10/21/2023,11:00,2712,1,Trace Rain
Saturday,10/21/2023,12:00,2907,1,Trace Rain
Saturday,10/21/2023,13:00,2887,1,Trace Rain
Saturday,10/21/2023,14:00,2584,1,Trace Rain
Saturday,10/21/2023,15:00,3051,1,Trace Rain
Saturday,10/21/2023,16:00,3379,1,Trace Rain
Saturday,10/21/2023,17:00,3775,1,Trace Rain
Saturday,10/21/2023,18:00,3389,1,Trace Rain
Saturday,10/21/2023,19:00,2954,1,Trace Rain
Saturday,10/21/2023,20:00,2347,1,Trace Rain
Saturday,10/21/2023,21:00,1774,1,Trace Rain
Saturday,10/21/2023,22:00,42,1,Trace Rain
Saturday,10/21/2023,23:00,0,1,Trace Rain
Sunday,10/22/2023,4:00,0,1,Light Rain
Sunday,10/22/2023,5:00,1258,1,Light Rain
Sunday,10/22/2023,6:00,1588,1,Light Rain
Sunday,10/22/2023,7:00,1933,1,Light Rain
Sunday,10/22/2023,8:00,2301,1,Light Rain
Sunday,10/22/2023,9:00,2530,1,Light Rain
Sunday,10/22/2023,10:00,2544,1,Light Rain
Sunday,10/22/2023,11:00,2671,1,Light Rain
Sunday,10/22/2023,12:00,2644,1,Light Rain
Sunday,10/22/2023,13:00,2535,1,Light Rain
Sunday,10/22/2023,14:00,2336,1,Light Rain
Sunday,10/22/2023,15:00,2824,1,Light Rain
Sunday,10/22/2023,16:00,3165,1,Light Rain
Sunday,10/22/2023,17:00,3222,1,Light Rain
Sunday,10/22/2023,18:00,2906,1,Light Rain
Sunday,10/22/2023,19:00,3097,1,Light Rain
Sunday,10/22/2023,20:00,2321,1,Light Rain
Sunday,10/22/2023,21:00,1676,1,Light Rain
Sunday,10/22/2023,22:00,41,1,Light Rain
Sunday,10/22/2023,23:00,0,1,Light Rain
Monday,10/23/2023,4:00,54,0,Light Rain
Monday,10/23/2023,5:00,3498,0,Light Rain
Monday,10/23/2023,6:00,5005,0,Light Rain
Monday,10/23/2023,7:00,5291,0,Light Rain
Monday,10/23/2023,8:00,5457,0,Light Rain
Monday,10/23/2023,9:00,3878,0,Light Rain
Monday,10/23/2023,10:00,3132,0,Light Rain
Monday,10/23/2023,11:00,3049,0,Light Rain
Monday,10/23/2023,12:00,2827,0,Light Rain
Monday,10/23/2023,13:00,2615,0,Light Rain
Monday,10/23/2023,14:00,2603,0,Light Rain
Monday,10/23/2023,15:00,2568,0,Light Rain
Monday,10/23/2023,16:00,3457,0,Light Rain
Monday,10/23/2023,17:00,3849,0,Light Rain
Monday,10/23/2023,18:00,3861,0,Light Rain
Monday,10/23/2023,19:00,3443,0,Light Rain
Monday,10/23/2023,20:00,2659,0,Light Rain
Monday,10/23/2023,21:00,1804,0,Light Rain
Monday,10/23/2023,22:00,43,0,Light Rain
Monday,10/23/2023,23:00,0,0,Light Rain
Tuesday,10/24/2023,4:00,11,0,Moderate Rain
Tuesday,10/24/2023,5:00,3093,0,Moderate Rain
Tuesday,10/24/2023,6:00,4650,0,Moderate Rain
Tuesday,10/24/2023,7:00,6282,0,Moderate Rain
Tuesday,10/24/2023,8:00,4867,0,Moderate Rain
Tuesday,10/24/2023,9:00,3823,0,Moderate Rain
Tuesday,10/24/2023,10:00,2913,0,Moderate Rain
Tuesday,10/24/2023,11:00,2887,0,Moderate Rain
Tuesday,10/24/2023,12:00,2677,0,Moderate Rain
Tuesday,10/24/2023,13:00,2468,0,Moderate Rain
Tuesday,10/24/2023,14:00,2415,0,Moderate Rain
Tuesday,10/24/2023,15:00,2232,0,Moderate Rain
Tuesday,10/24/2023,16:00,3125,0,Moderate Rain
Tuesday,10/24/2023,17:00,4048,0,Moderate Rain
Tuesday,10/24/2023,18:00,4002,0,Moderate Rain
Tuesday,10/24/2023,19:00,3351,0,Moderate Rain
Tuesday,10/24/2023,20:00,2748,0,Moderate Rain
Tuesday,10/24/2023,21:00,1901,0,Moderate Rain
Tuesday,10/24/2023,22:00,58,0,Moderate Rain
Tuesday,10/24/2023,23:00,0,0,Moderate Rain
Wednesday,10/25/2023,4:00,24,0,No Rain
Wednesday,10/25/2023,5:00,2908,0,No Rain
Wednesday,10/25/2023,6:00,4740,0,No Rain
Wednesday,10/25/2023,7:00,6115,0,No Rain
Wednesday,10/25/2023,8:00,4806,0,No Rain
Wednesday,10/25/2023,9:00,3844,0,No Rain
Wednesday,10/25/2023,10:00,2941,0,No Rain
Wednesday,10/25/2023,11:00,3096,0,No Rain
Wednesday,10/25/2023,12:00,2887,0,No Rain
Wednesday,10/25/2023,13:00,2645,0,No Rain
Wednesday,10/25/2023,14:00,2655,0,No Rain
Wednesday,10/25/2023,15:00,2869,0,No Rain
Wednesday,10/25/2023,16:00,3360,0,No Rain
Wednesday,10/25/2023,17:00,4055,0,No Rain
Wednesday,10/25/2023,18:00,4088,0,No Rain
Wednesday,10/25/2023,19:00,3728,0,No Rain
Wednesday,10/25/2023,20:00,2984,0,No Rain
Wednesday,10/25/2023,21:00,2077,0,No Rain
Wednesday,10/25/2023,22:00,63,0,No Rain
Wednesday,10/25/2023,23:00,0,0,No Rain
Thursday,10/26/2023,4:00,29,0,No Rain
Thursday,10/26/2023,5:00,2909,0,No Rain
Thursday,10/26/2023,6:00,4700,0,No Rain
Thursday,10/26/2023,7:00,5704,0,No Rain
